Bd_Ch_EVBat_sp_out,Bd_DisCh_EVBat,Bd_E_HW,Bd_Fl_HP,Bd_FracCh_Bat,Bd_FracCh_EVBat,Bd_Frac_Vent_sp_out,Bd_Pw_Bat_sp_out,Bd_T_HP_return,Bd_T_HP_sp_out,Bd_T_HP_supply,Ext_Irr,Ext_P,Ext_RH,Ext_T,Fa_ECh_Bat,Fa_ECh_EVBat,Fa_EDCh_Bat,Fa_EDCh_EVBat,Fa_E_All,Fa_E_Appl,Fa_E_HVAC,Fa_E_Light,Fa_E_self,Fa_Pw_All,Fa_Pw_Prod,Fa_Stat_EV,HVAC_Pw_HP,HVAC_onoff_HP,P1_FlFrac_HW,P1_T_Tank,P1_T_Tank_sp_out,P1_T_Thermostat_sp_out,P2_FlFrac_HW,P2_T_Tank,P2_T_Tank_sp_out,P2_T_Thermostat_sp_out,P3_FlFrac_HW,P3_T_Tank,P3_T_Tank_sp_out,P3_T_Thermostat_sp_out,P4_FlFrac_HW,P4_T_Tank,P4_T_Tank_sp_out,P4_T_Thermostat_sp_out,Z01_E_Appl,Z01_RH,Z01_T,Z02_E_Appl,Z02_RH,Z02_T,Z03_E_Appl,Z03_RH,Z03_T,Z04_E_Appl,Z04_RH,Z04_T,Z05_E_Appl,Z05_RH,Z05_T,Z06_E_Appl,Z06_RH,Z06_T,Z07_E_Appl,Z07_RH,Z07_T,Z08_E_Appl,Z08_RH,Z08_T,time,Timestamp,Month,Day,Hour,Minute,battery_correction,PV_Gen_corrected
0.0,0.0,15.20381204119652,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102345.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.87575691443201,50.0,17.0,0.0,54.38400034552059,47.0,18.5,0.0,54.37129948347621,52.0,17.5,0.0,54.5209338411122,46.0,18.0,252.73,20.67466289312261,18.70446753405197,0.0,21.65127937869531,17.84315325189279,455.858791897687,19.71163456581108,20.07688064763739,0.0,20.57147787607799,19.68781954774399,290.417014211406,20.4089555677465,19.15762311931789,0.0,21.14860207086106,18.62556558018866,290.417014211406,20.12166860976867,19.45487061436897,0.0,20.63196101182854,19.16266493211487,343620.0,2017-01-04 23:21:00,1,4,23,21,0.0,0.0
0.0,0.0,15.19647430132907,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102350.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.85923305979814,50.0,17.0,0.0,54.36773459426746,47.0,18.5,0.0,54.35504043443791,52.0,17.5,0.0,54.50459619824701,46.0,18.0,252.73,20.62665839178858,18.57914914284672,0.0,21.77342805980106,17.6763828691509,455.858791897687,19.6193791309191,19.93120689912921,0.0,20.75222788692547,19.51011538248396,290.417014211406,20.33441476581634,19.02998447775494,0.0,21.27340864835544,18.4756189759389,290.417014211406,20.06808288181833,19.30438273288155,0.0,20.79096899323034,18.98085562829032,343800.0,2017-01-04 23:24:00,1,4,23,24,0.0,0.0
0.0,0.0,15.18914023736,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102355.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.84271717188534,50.0,17.0,0.0,54.35147665950683,47.0,18.5,0.0,54.33878919790605,52.0,17.5,0.0,54.48826641370709,46.0,18.0,252.73,20.59315947665991,18.4581526520833,0.0,21.89619309187691,17.51643491825005,455.858791897687,19.54595221284133,19.79084439311343,0.0,20.92246536886122,19.33994897970227,290.417014211406,20.27681032111803,18.90670647033633,0.0,21.39522124068871,18.33151669114966,290.417014211406,20.03012279500284,19.15966458975632,0.0,20.94397487441083,18.80703257803016,343980.0,2017-01-04 23:27:00,1,4,23,27,0.0,0.0
0.0,0.0,15.18180984730301,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102360.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.82620924674357,50.0,17.0,0.0,54.33522653733768,47.0,18.5,0.0,54.3225457700398,52.0,17.5,0.0,54.47194448358513,46.0,18.0,252.73,20.57267088618201,18.34125432755642,0.0,22.01917441292256,17.36292888954543,455.858791897687,19.48950344601792,19.65551865437379,0.0,21.0831653708151,19.17687591873608,290.417014211406,20.23443972805345,18.78756387767055,0.0,21.5141434194729,18.1929327435189,290.417014211406,20.00621242760556,19.02040636836546,0.0,21.09138294564335,18.64071189573206,344160.0,2017-01-04 23:30:00,1,4,23,30,0.0,0.0
0.0,0.0,15.17448312918848,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102365.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.80970928039746,50.0,17.0,0.0,54.31898422387448,47.0,18.5,0.0,54.30631014696952,52.0,17.5,0.0,54.45563040397332,46.0,18.0,252.73,20.56383961210153,18.22822567537568,0.0,22.14203251317911,17.21550286628242,455.858791897687,19.44832147898126,19.52496328541417,0.0,21.23522678755761,19.02047857939089,290.417014211406,20.20575342435455,18.67232573656488,0.0,21.63028886852961,18.05955832129083,290.417014211406,19.99488971600625,18.88631266985238,0.0,21.23357989139053,18.4814437669905,344340.0,2017-01-04 23:33:00,1,4,23,33,0.0,0.0
0.0,0.0,15.16716008104281,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102370.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.79321726886187,50.0,17.0,0.0,54.30274971525035,47.0,18.5,0.0,54.29008232477011,52.0,17.5,0.0,54.43932417098839,46.0,18.0,252.73,20.5654330312583,18.11884395720829,0.0,22.26451041949896,17.07379779621301,455.858791897687,19.42084136490215,19.39891129756388,0.0,21.37950031061922,18.87035005379347,290.417014211406,20.18933509515695,18.56077054837991,0.0,21.7438057163988,17.93108328119257,290.417014211406,19.99483674024847,18.75708283080618,0.0,21.37096135361092,18.32878202452228,344520.0,2017-01-04 23:36:00,1,4,23,36,0.0,0.0
0.0,0.0,15.15984070089006,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102375.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,1326.039618674201,0.0,0.0,0.0,0.0,0.0,54.77673320813473,50.0,17.0,0.0,54.28652300754285,47.0,18.5,0.0,54.27389318054209,52.0,17.5,0.0,54.42302578073399,46.0,18.0,252.73,20.57634244477448,18.01289466207855,0.0,22.38640150657852,16.93746777024371,455.858791897687,19.40564631959806,19.2771034015403,0.0,21.51676447164397,18.72610274811899,290.417014211406,20.18392270344379,18.45267085791404,0.0,21.85485244773239,17.80720513750903,290.417014211406,20.00485599759725,18.63242603174471,0.0,21.50390331079578,18.18230201880223,344700.0,2017-01-04 23:39:00,1,4,23,39,0.0,0.0
0.0,0.0,15.15252876771829,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102380.0,43.0,6.0,0.0,0.0,0.0,0.0,66.30198093371007,64.47114101602494,1.830839917685116,0.0,66.30198093371007,3893.605322806168,0.0,0.0,0.0,0.0,0.0,54.76025709423283,50.0,17.0,0.0,54.2703040968762,47.0,18.5,0.0,54.65873660892662,52.0,17.5,0.0,54.40673522925273,46.0,18.0,252.73,20.59557048574344,17.91017456451954,0.0,22.50754141984097,16.80618627496997,455.858791897687,19.40145042277986,19.15929351256545,0.0,21.64771527138243,18.58737297475162,290.417014211406,20.18835863832374,18.34782422053554,0.0,21.96358477818,17.68763513153527,290.417014211406,20.02386249135664,18.51207034734468,0.0,21.63274861104171,18.04161036886009,344880.0,2017-01-04 23:42:00,1,4,23,42,0.0,0.0
0.0,0.0,15.19434097406393,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102385.0,43.0,6.0,0.0,0.0,0.0,0.0,194.6802661403084,64.47114101602494,130.2091251242835,0.0,194.6802661403084,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.74378892319032,50.0,17.0,0.0,54.25409297942505,47.0,18.5,0.0,54.79797795641536,52.0,17.5,0.0,54.39045251263757,46.0,18.0,252.73,20.62222135612986,17.81048762146825,0.0,22.62779080934687,16.6796479597558,455.858791897687,19.40709212985367,19.04524995118155,0.0,21.7729789478197,18.45382200859346,290.417014211406,20.20161153873576,18.24603201273011,0.0,22.07015344414708,17.57209996739718,290.417014211406,20.05087149433061,18.39576230861944,0.0,21.75780081508839,17.90634367264734,345060.0,2017-01-04 23:45:00,1,4,23,45,0.0,0.0
0.0,0.0,15.20606934037799,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102390.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,3930.163165199386,0.0,0.0,0.0,0.0,0.0,54.72732869101344,50.0,17.0,0.0,54.4044663244736,47.0,18.5,0.0,54.78148888838967,52.0,17.5,0.0,54.37417762703276,46.0,18.0,252.73,20.65549229459516,17.7136456932179,0.0,22.7470394087266,16.55756644837606,455.858791897687,19.42152177245786,18.93475406890298,0.0,21.89310732192442,18.32513340451011,290.417014211406,20.22275689005906,18.14710112391458,0.0,22.17470610399903,17.46033923992835,290.417014211406,20.08498868528347,18.28326623459057,0.0,21.87934562367068,17.77615806266956,345240.0,2017-01-04 23:48:00,1,4,23,48,0.0,0.0
0.0,0.0,15.21912836169414,0.0,0.0658669214109381,0.0,0.5,0.0,49.33551178713309,40.0,49.33551178713309,0.0,102395.0,43.0,6.0,0.0,0.0,0.0,0.0,196.5081582599693,64.47114101602494,132.0370172439443,0.0,196.5081582599693,1289.422820320499,0.0,0.0,0.0,0.0,0.0,54.71087639377679,50.0,17.0,0.0,54.77833824969013,47.0,18.5,0.0,54.76500777245114,52.0,17.5,0.0,54.35791056853393,46.0,18.0,252.73,20.69466955211071,17.61946685838511,0.0,22.86519989007519,16.43967172499152,455.858791897687,19.4437872318829,18.82760072628357,0.0,22.00860152269462,18.2010102176317,290.417014211406,20.25096933952686,18.05084347537581,0.0,22.27738018393082,17.35210774451486,290.417014211406,20.12543198471325,18.17434403261039,0.0,21.99764131157413,17.65073119589783,345420.0,2017-01-04 23:51:00,1,4,23,51,0.0,0.0
0.0,0.0,15.25956389588212,0.0,0.0658669214109381,0.0,0.5,0.0,50.6157671525563,40.0,50.6157671525563,0.0,102400.0,43.0,6.0,0.0,0.0,0.0,0.0,64.47114101602496,64.47114101602494,0.0,0.0,64.47114101602494,2576.289610320499,0.0,0.0,0.0,1.0,0.0,54.6944320275398,50.0,17.0,0.0,54.76185801071559,47.0,18.5,0.0,54.74853460468123,52.0,17.5,0.0,54.3416513332437,46.0,18.0,252.73,20.739124034441,17.52777219256025,0.0,22.72351069213552,16.50642609627245,455.858791897687,19.47303910647879,18.72359221711046,0.0,22.11990901040712,18.08117190372775,290.417014211406,20.2855221088349,17.95707269604662,0.0,22.37834406950428,17.24714925678589,290.417014211406,20.17147487775645,18.06878488419487,0.0,22.11292969626155,17.52976170889589,345600.0,2017-01-04 23:54:00,1,4,23,54,0.0,0.0
0.0,0.0,15.25218662518784,0.0,0.0658669214109381,0.0,0.5,0.0,50.7728994429491,40.0,50.7728994429491,0.0,102400.0,43.85,5.89,0.0,0.0,0.0,0.0,128.814480516025,64.47114101602494,64.3433395,0.0,128.814480516025,1286.86679,0.0,0.0,0.0,1.0,0.0,54.67799558828076,50.0,17.0,0.0,54.74538572002346,47.0,18.5,0.0,54.73206938106584,52.0,17.5,0.0,54.32539991730827,46.0,18.0,0.0,20.80516285001251,17.43515175477172,0.0,22.45257036534482,16.67945795364818,0.0,19.52692864771726,18.61707917210077,0.0,22.24322993524138,17.96476614672112,0.0,20.34273891994417,17.86195221611734,0.0,22.49440701490218,17.14462141441658,0.0,20.23933155358608,17.96274112136392,0.0,22.24178707938122,17.41238162325846,345780.0,2017-01-04 23:57:00,1,4,23,57,0.0,0.0
0.0,0.0,15.24481306292848,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,44.7,5.78,0.0,0.0,0.0,0.0,64.3433395,0.0,64.3433395,0.0,64.3433395,0.0,0.0,0.0,0.0,0.0,0.0,54.66156707205378,30.0,16.0,0.0,54.72892137365042,27.0,17.5,0.0,54.71561209757536,32.0,16.5,0.0,54.30915631682562,26.0,17.0,0.0,20.8997937648275,17.34218665543254,0.0,22.42139549923126,16.70735152951423,0.0,19.61073568983292,18.50952061720077,0.0,22.3890124518416,17.8511824744302,0.0,20.42918700771381,17.76619821679014,0.0,22.63626246027416,17.04391210041928,0.0,20.33550035426151,17.85695634481419,0.0,22.39481232930824,17.29796342465124,345960.0,2017-01-05 00:00:00,1,5,0,0,0.0,0.0
0.0,0.0,15.23744320709278,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,45.55,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64514647493012,30.0,16.0,0.0,54.71246496766604,27.0,17.5,0.0,54.69916275023474,32.0,16.5,0.0,54.2929205278928,26.0,17.0,0.0,21.02217592958668,17.24972944437536,0.0,22.57965907332408,16.62424740205463,0.0,19.72227101745722,18.40278708099515,0.0,22.55835674996875,17.74006815746794,0.0,20.54369286052612,17.67087572792798,0.0,22.80476715243878,16.94472904904013,0.0,20.45879568402498,17.75251266238508,0.0,22.57301091062331,17.18613859352755,346140.0,2017-01-05 00:03:00,1,5,0,3,0.0,0.0
0.0,0.0,15.23007705568143,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,46.4,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6287337929231,30.0,16.0,0.0,54.69601649805946,27.0,17.5,0.0,54.68272133511272,32.0,16.5,0.0,54.27669254660884,26.0,17.0,0.0,21.16932571493084,17.15806677403141,0.0,22.82639656237311,16.49872240051444,0.0,19.85795064813227,18.2976831753107,0.0,22.74871833543003,17.63117764200317,0.0,20.68300167111883,17.57647932442228,0.0,22.99677119010614,16.84703700355344,0.0,20.6060468122389,17.64985071822278,0.0,22.7736362545099,17.07665005144137,346320.0,2017-01-05 00:06:00,1,5,0,6,0.0,0.0
0.0,0.0,15.22271460668498,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,47.25,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.61232902206454,30.0,16.0,0.0,54.67957596085057,27.0,17.5,0.0,54.66628784819561,32.0,16.5,0.0,54.26047236906855,26.0,17.0,0.0,21.33800232818985,17.06731058162832,0.0,23.10328373773008,16.36834241350845,0.0,20.01471393288806,18.19422513858134,0.0,22.95697979144668,17.52428143885818,0.0,20.84383374633277,17.48315689442115,0.0,23.208565215253,16.75080619554815,0.0,20.77426617845867,17.548896028358,0.0,22.99340294280436,16.96923085862119,346500.0,2017-01-05 00:09:00,1,5,0,9,0.0,0.0
0.0,0.0,15.21535585809008,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,48.09999999999999,5.339999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59593215840437,30.0,16.0,0.0,54.66314335212823,27.0,17.5,0.0,54.64986228551361,32.0,16.5,0.0,54.24425999142206,26.0,17.0,0.0,21.52543791091767,16.97749158588242,0.0,23.39003851050531,16.24434144101985,0.0,20.19002953994472,18.09228407590113,0.0,23.18034212645106,17.4192639049705,0.0,21.02342989314475,17.39093394998953,0.0,23.43708237756014,16.6559367037541,0.0,20.96093396645965,17.44949403178699,0.0,23.22931650598705,16.86376864498332,346680.0,2017-01-05 00:12:00,1,5,0,12,0.0,0.0
0.0,0.0,15.20800080790452,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,48.95,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.57954319802754,30.0,16.0,0.0,54.6467186679257,27.0,17.5,0.0,54.63344464316212,32.0,16.5,0.0,54.2280554097564,26.0,17.0,0.0,21.7293246431518,16.88863101010813,0.0,23.68359814431465,16.12681578696892,0.0,20.38181244958053,17.99171925748277,0.0,23.41641273453328,17.31612144479948,0.0,21.21931444223915,17.29995199097491,0.0,23.67969163175071,16.56244940747454,0.0,21.16397801733995,17.35148175573993,0.0,23.47883041390244,16.76025141226335,346860.0,2017-01-05 00:15:00,1,5,0,15,0.0,0.0
0.0,0.0,15.20064945413436,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,49.8,5.119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.56316213694876,30.0,16.0,0.0,54.63030190422148,27.0,17.5,0.0,54.61703491720624,32.0,16.5,0.0,54.21185862020072,26.0,17.0,0.0,21.94764038908337,16.80077587376196,0.0,23.98503925688552,16.01360001300169,0.0,20.58821604871534,17.89245245939148,0.0,23.66323737345891,17.21482122854145,0.0,21.42933980198169,17.2103416047385,0.0,23.93414102596754,16.47040134804208,0.0,21.38154102347409,17.25477956756102,0.0,23.73987071760397,16.65863271472418,347040.0,2017-01-05 00:18:00,1,5,0,18,0.0,0.0
0.0,0.0,15.19330179477314,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,50.65000000000001,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54678897117518,30.0,16.0,0.0,54.61389305704181,27.0,17.5,0.0,54.60063310366755,32.0,16.5,0.0,54.19566961891771,26.0,17.0,0.0,22.1784973972993,16.71402891643502,0.0,24.29496244199118,15.90312867575228,0.0,20.80756059158971,17.79443888070819,0.0,23.91914594044728,17.11531889502236,0.0,21.65161771737433,17.1221946179753,0.0,24.19841606098836,16.37988283751084,0.0,21.61158191164145,17.15959814323456,0.0,24.01065317620913,16.55886148536447,347220.0,2017-01-05 00:21:00,1,5,0,21,0.0,0.0
0.0,0.0,15.18595782781815,0.0,0.0658669214109381,0.0,0.5,0.0,50.56973773525575,35.0,50.56973773525575,0.0,102400.0,51.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53042369681489,30.0,16.0,0.0,54.5974921224544,27.0,17.5,0.0,54.58423919851315,32.0,16.5,0.0,54.17948840199998,26.0,17.0,0.0,22.42010252231279,16.62853604852759,0.0,24.61283566239638,15.79471844475947,0.0,21.03840906234192,17.69757302044525,0.0,24.18269684333271,17.01754583710111,0.0,21.88446194906397,17.03556827782019,0.0,24.47075317363005,16.29095677965064,0.0,21.8523008444371,17.06608089608564,0.0,24.28966838241862,16.46084189375487,347400.0,2017-01-05 00:24:00,1,5,0,24,0.0,0.0
0.0,0.0,15.17861755126881,0.0,0.0658669214109381,0.0,0.5,0.0,50.29961297332805,35.0,50.29961297332805,0.0,102400.0,52.34999999999999,4.789999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.86679,0.0,0.0,0.0,1.0,0.0,54.51406630992842,30.0,16.0,0.0,54.58109909650996,27.0,17.5,0.0,54.56785319784903,32.0,16.5,0.0,54.16331496558116,26.0,17.0,0.0,22.67086118710127,16.54439471888527,0.0,24.93759139479797,15.68812353028377,0.0,21.2792549646078,17.60190986583958,0.0,24.45267275920516,16.92139627331698,0.0,22.12635767965104,16.95049579420984,0.0,24.74961402525797,16.20365246958117,0.0,22.10214588579273,16.97428504725689,0.0,24.29422323686332,16.53779112410237,347580.0,2017-01-05 00:27:00,1,5,0,27,0.0,0.0
0.0,0.0,15.17128096313803,0.0,0.0658669214109381,0.0,0.5,0.0,49.46055528034153,35.0,49.46055528034153,0.0,102400.0,53.2,4.68,0.0,0.0,0.0,0.0,64.3433395,0.0,64.3433395,0.0,64.3433395,1323.73358,0.0,0.0,0.0,1.0,0.0,54.49771680653799,30.0,16.0,0.0,54.56471397527735,27.0,17.5,0.0,54.55147509771357,32.0,16.5,0.0,54.14714930577231,26.0,17.0,0.0,22.92936514542287,16.46166015729977,0.0,25.26832576450055,15.58308607200722,0.0,21.52852809807176,17.50764178078752,0.0,24.45446469825723,16.99502442977395,0.0,22.37593717704423,16.86699426958927,0.0,25.03366124529951,16.11797512863109,0.0,22.35976666164573,16.88421083076778,0.0,24.14150938322342,16.71801589873285,347760.0,2017-01-05 00:30:00,1,5,0,30,0.0,0.0
0.0,0.0,15.16394806142627,0.0,0.0658669214109381,0.0,0.5,0.0,48.56702268687835,35.0,48.56702268687835,0.0,102400.0,54.05,4.569999999999999,0.0,0.0,0.0,0.0,66.18667900000001,0.0,66.186679,0.0,66.186679,1073.73358,0.0,0.0,0.0,1.0,0.0,54.48137518272364,30.0,16.0,0.0,54.54833675475834,27.0,17.5,0.0,54.53510489415394,32.0,16.5,0.0,54.13099141870887,26.0,17.0,0.0,23.19435279458288,16.3803617403454,0.0,25.60390498439834,15.47958054445881,0.0,21.78482242035383,17.41491426045758,0.0,24.3049843627136,17.16776341986538,0.0,22.63196473222094,16.78506986318885,0.0,25.32171998776168,16.03391551221096,0.0,22.62398119547099,16.79582414348964,0.0,23.96149679258674,16.92282042629304,347940.0,2017-01-05 00:33:00,1,5,0,33,0.0,0.0
0.0,0.0,15.1566188441372,0.0,0.0658669214109381,0.0,0.5,0.0,47.73040964705413,35.0,47.73040964705413,0.0,102400.0,54.90000000000001,4.46,0.0,0.0,0.0,0.0,53.68667900000001,0.0,53.686679,0.0,53.686679,1073.73358,0.0,0.0,0.0,1.0,0.0,54.46504143457191,30.0,16.0,0.0,54.53196743096476,27.0,17.5,0.0,54.51874258323521,32.0,16.5,0.0,54.11484130055928,26.0,17.0,0.0,23.46469830901736,16.30051287617726,0.0,25.65413360817934,15.54341080653231,0.0,22.0469251743786,17.32380795841155,0.0,24.13171828981587,17.36323110685846,0.0,22.8933277341225,16.70471928920356,0.0,25.6127647263577,15.95145366062211,0.0,22.89376408490262,16.70905760071579,0.0,24.06696409517072,16.95667707789434,348120.0,2017-01-05 00:36:00,1,5,0,36,0.0,0.0
0.0,0.0,15.14929330928228,0.0,0.0658669214109381,0.0,0.5,0.0,46.49946139094025,35.0,46.49946139094025,0.0,102400.0,55.75,4.35,0.0,0.0,0.0,0.0,53.68667900000001,0.0,53.686679,0.0,53.686679,1110.60037,0.0,0.0,0.0,1.0,0.0,54.44871555813931,30.0,16.0,0.0,54.51560599997304,27.0,17.5,0.0,54.50238816095823,32.0,16.5,0.0,54.09869894746625,26.0,17.0,0.0,23.73938492094094,16.22211606067662,0.0,25.54121554856107,15.70410677202333,0.0,22.31377125908015,17.23436001841987,0.0,23.99297090277841,17.54503206809753,0.0,23.15902228700798,16.62593104910566,0.0,25.63226445337696,16.02832851905992,0.0,23.16829067766562,16.62377467573978,0.0,24.36153472471235,16.87762381020701,348300.0,2017-01-05 00:39:00,1,5,0,39,0.0,0.0
0.0,0.0,15.14197145486689,0.0,0.0658669214109381,0.0,0.5,0.0,45.60268502562419,35.0,45.60268502562419,0.0,102400.0,56.59999999999999,4.24,0.0,0.0,0.0,0.0,55.5300185,0.0,55.5300185,0.0,55.5300185,1073.73358,0.0,0.0,0.0,1.0,0.0,54.43239754947511,30.0,16.0,0.0,54.49925245783434,27.0,17.5,0.0,54.486041623415,32.0,16.5,0.0,54.08256435556447,26.0,17.0,0.0,24.01749928914014,16.14516549632372,0.0,25.39780142394257,15.88630635178546,0.0,22.58441575133694,17.14658364744503,0.0,24.13384263668693,17.55934412643665,0.0,23.42814885815876,16.54868677007675,0.0,25.49974611037138,16.19631311288993,0.0,23.44664986308331,16.53996700930618,0.0,24.72465921707266,16.75900073716411,348480.0,2017-01-05 00:42:00,1,5,0,42,0.0,0.0
0.0,0.0,15.13465327890255,0.0,0.0658669214109381,0.0,0.5,0.0,44.88890271945128,35.0,44.88890271945128,0.0,102400.0,57.45,4.13,0.0,0.0,0.0,0.0,53.68667900000001,0.0,53.686679,0.0,53.686679,1073.73358,0.0,0.0,0.0,1.0,0.0,54.41608740461442,30.0,16.0,0.0,54.48290680066695,27.0,17.5,0.0,54.46970296666177,32.0,16.5,0.0,54.06643752097164,26.0,17.0,0.0,24.29822259419509,16.069648394975,0.0,25.28221868546937,16.05583857205852,0.0,22.85801276484344,17.06047823138125,0.0,24.44747012137055,17.470189674991,0.0,23.69989477599265,16.4729620568268,0.0,25.34132619647443,16.38408220166109,0.0,23.72796134149137,16.4576559093432,0.0,25.09450848117359,16.63713806463275,348660.0,2017-01-05 00:45:00,1,5,0,45,0.0,0.0
0.0,0.0,15.1273387794009,0.0,0.0658669214109381,0.0,0.5,0.0,44.17518028453853,35.0,44.17518028453853,0.0,102400.0,58.3,4.02,0.0,0.0,0.0,0.0,53.68667900000001,0.0,53.686679,0.0,53.686679,1073.73358,0.0,0.0,0.0,1.0,0.0,54.39978511968189,30.0,16.0,0.0,54.46656902448889,27.0,17.5,0.0,54.45337218671352,32.0,16.5,0.0,54.05031843982904,26.0,17.0,0.0,24.58081480083491,15.99554575605248,0.0,25.45256139184078,16.06185358201256,0.0,23.13380236524385,16.97603332774865,0.0,24.81811932517232,17.34693412810055,0.0,23.97353422362279,16.39872689710523,0.0,25.21172602740823,16.55960121476695,0.0,23.82428662218086,16.49215511524535,0.0,25.45351204477673,16.5216829382482,348840.0,2017-01-05 00:48:00,1,5,0,48,0.0,0.0
0.0,0.0,15.12002795437081,0.0,0.0658669214109381,0.0,0.5,0.0,43.4942499171644,35.0,43.4942499171644,0.0,102400.0,59.15000000000001,3.91,0.0,0.0,0.0,0.0,53.68667900000001,0.0,53.686679,0.0,53.686679,1073.73358,0.0,0.0,0.0,1.0,0.0,54.3834906907251,30.0,16.0,0.0,54.4502391253215,27.0,17.5,0.0,54.43704927967018,32.0,16.5,0.0,54.03420710832159,26.0,17.0,0.0,24.86461723096848,15.9228327171554,0.0,25.80019235152308,15.96695182335606,0.0,23.23649201295351,17.00372461094992,0.0,25.18924391859433,17.22221234715023,0.0,24.24842066451539,16.32594469898778,0.0,25.35623253307564,16.57849923362619,0.0,23.8118060869332,16.595047470756,0.0,25.80214004118526,16.41206423911869,349020.0,2017-01-05 00:51:00,1,5,0,51,0.0,0.0
